BT003651,
052153,"Technical characteristics Product characteristics Elbowed mobile plugs Red 380/415 V ~ 3P + TC rubber General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052154,"Technical characteristics Product characteristics Elbowed mobile plugs Red 380/415 V ~ 3P + N + TC rubber General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052162,"Technical characteristics Product characteristics Inclined plugs Blue 200/250 V ~ 2P + Metal General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052163,
052164,"Technical characteristics Product characteristics Inclined plugs Red 380/415 V ~ 3P + N + Metal General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052172,"Technical characteristics Product characteristics Inclined plugs Blue 200/250 V ~ 2P + TPlastic General characteristics Hypra BT 16 A - IP 44 - plugs and mobile sockets"
052173,"Technical characteristics Product characteristics Inclined plugs Red 380/415 V ~ 3P + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052174,"Technical characteristics Product characteristics Inclined plugs Red 380/415 V ~ 3P + N + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052179,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 10 ABleu 200/250 V ~ 2P + TPlastic General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 APermit replacement Martin Lunel 10, 16 and 32 A plugs and surface-mounted jacks, by simply replacing the front panel on a box or on a switchboard"
052180,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 10 ARouge 380/415 V ~ 3P + TPlastic General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 APermit replacement Martin Lunel 10, 16 and 32 A plugs and surface-mounted jacks, by simply replacing the front panel on a box or on a switchboard"
052181,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 16 ABleu 200/250 V ~ 3P + TPlastic General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 APermit replacement Martin Lunel 10, 16 and 32 A plugs and surface-mounted jacks, by simply replacing the front panel on a box or on a switchboard"
052182,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 16 ABleu 200/250 V ~ 2P + TPlastic General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 APermit replacement Martin Lunel 10, 16 and 32 A plugs and surface-mounted jacks, by simply replacing the front panel on a box or on a switchboard"
052183,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 16 ARouge 380/415 V ~ 3P + TPlastic General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 APermit replacement Martin Lunel 10, 16 and 32 A plugs and surface-mounted jacks, by simply replacing the front panel on a box or on a switchboard"
052184,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 16 ARouge 380/415 V ~ 3P + N + TPlastic General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 Allow the replacement of Martin Lunel 10, 16 and 32 A sockets and pinout sockets, by simply replacing the front panel on a box or on a switchboard"
052192,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 16 ABleu 200/250 V ~ 2P + Metal General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 Allow the replacement of Martin Lunel 10, 16 and 32 A sockets and pinout sockets, by simply replacing the front panel on a box or on a switchboard"
052193,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 16 ARouge 380/415 V ~ 3P + Metal General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 Allow the replacement of the Martin Lunel 10, 16 and 32 A sockets and pinout sockets, by simply replacing the front panel on a box or on a switchboard"
052194,"Technical characteristics Product characteristics 16 A for replacement Martin Lunel 16 ARouge 380/415 V ~ 3P + N + TMetral General characteristics Hypra IP 44 - replacement Martin Lunel - direct transfer sockets BT 16 and 32 A Allow the replacement of the Martin Lunel 10, 16 and 32 A sockets and pinout projection sockets, by simply replacing the front panel on a box or on a switchboard"
052195,"Technical characteristics Product characteristics Accessories Bag of screws and nuts for fixing the sockets General characteristics Hypra boxes to be composedThe boxes to be composed are compatible with standard IEC 61439-2-3: the certification of complete set with its equipment is the responsibility of the assembler"
052196,"Technical characteristics Product characteristics ICTA TurboGliss conduits - strong currents ICTA: Insulation, Bendable, Transversally elastic, Annelated Galvanized steel wire puller coated with nylon for better resistance to corrosion Optimal lubrication at 16 mm - RAL 5010 BlueSans wire pullers - with metric marking General characteristics ICTA 3422 TurboGliss  ducts - bendable ducts for residential and tertiary buildingsConform to EN 61386-22Duct only: IP 68Conduit + sleeve: IP 44 Non flame propagating conduits Exclusive lubrication quality Resistant and non retractable wire pull For surface mounting (indoor) or recessed (walls, floors, slabs) Suitable for concrete pre-made Installation buried (Road Network Distribution) tolerated if"
052202,"Technical characteristics Product characteristics Fixed prisinter Allow cut-off by push button Device for locking by 1 padlock 6 mm max ref. 022797Red 380/415 V ~ Plastic2P + T General characteristics Hypra BT 16 A - IP 44/55 - Fixed prisinterIP 44 in connection IP 54 connected to a straight plug IP 66 / 67-55IP 55 shutter closed or connected to an angled IP 66 / 67-55 plug"
052203,"Technical characteristics Product characteristics Fixed prisinter Allow cut-off by push button Device for locking by 1 padlock 6 mm max ref. 022797 Red 380/415 V ~ Plastic 3P + T General characteristics Hypra BT 16 A - IP 44/55 - Fixed prisinterIP 44 in connection IP 54 connected to a straight plug IP 66 / 67-55IP 55 shutter closed or connected to an angled IP 66 / 67-55 plug"
052204,"Technical characteristics Product characteristics Fixed prisinter Allow cut-off by push button Device for locking by 1 padlock 6 mm max ref. 022797Red 380/415 V ~ Plastic3P + N + T General characteristics Hypra BT 16 A - IP 44/55 - Fixed prisinterIP 44 in connection IP 54 connected to a straight plug IP 66 / 67-55IP 55 shutter closed  or connected to an angled IP 66 / 67-55 plug"
052213,"Technical characteristics Product characteristics Fixed prisinter Allow cut-off by push button Device for locking by 1 padlock 6 mm max ref. 022797Red 380/415 V ~ Metal3P + T General characteristics Hypra BT 16 A - IP 44/55 - Prisinter fixesIP 44 in connectionIP 54 connected to a straight plug IP 66 / 67-55IP 55 shutter closed  or connected to an angled IP 66 / 67-55 plug"
052214,"Technical characteristics Product characteristics Fixed prisinter Allow cut-off by push button Device for locking by 1 padlock 6 mm max ref. 022797Red 380/415 V ~ Metal3P + N + T General characteristics Hypra BT 16 A - IP 44/55 - Prisinter fixesIP 44 in connectionIP 54 connected to a straight plug IP 66 / 67-55IP 55 shutter closed or connected to an angled IP 66 / 67-55 plug"
052218,"Technical characteristics Product characteristics Sockets with fixed unified centers Allow the creation of socket boxes in combination with boxes to be composedCannot be mounted on single or pass boxes Red 380/415 V ~ Plastic2P + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052219,"Technical characteristics Product characteristics Sockets with fixed unified centers Allow the creation of socket boxes in combination with boxes to be composedCannot be mounted on single or pass boxes Red 380/415 V ~ Plastic3P + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052220,"Technical characteristics Product characteristics Sockets with fixed unified centers Allow the creation of socket boxes in combination with boxes to be composedCannot be mounted on single or pass boxes Red 380/415 V ~ Plastic3P + N + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052222,
052223,"Technical characteristics Product characteristics Fixed sockets Surface mounting with housings Red 380/415 V ~ Plastic 3P + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052224,"Technical characteristics Product characteristics Fixed sockets Surface mounting with boxes Red 380/415 V ~ Plastic 3P + N + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052229,"Technical characteristics Product characteristics Reversible housingsAllow the realization of protruding socketsCan not be used with sockets with unified centers Simple 1 input ISO 20 PlasticFor sockets 3P + T / 3P + N + T General characteristics Hypra BT 16 A - IP 66 / 67-55 - sockets, plugs and mobile sockets Allow IP 55 to be obtained by connecting the flap folded back onto the plug, offline after clipping the flap L &#39;IP 66/67 is obtained locked ring"
052232,"Technical characteristics Product characteristics Fixed sockets Surface mounting with boxes Red 380/415 V ~ Metal 2P + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052233,"Technical characteristics Product characteristics Fixed sockets Surface mounting with boxes Red 380/415 V ~ Metal 3P + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052234,"Technical characteristics Product characteristics Fixed sockets Surface mounting with boxes Red 380/415 V ~ Metal 3P + N + T General characteristics Hypra BT 16 A - IP 44 - fixed sockets"
052239,
052242,"Technical characteristics Product characteristics Straight mobile plugs Red 380/415 V ~ 2P + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052243,"Technical characteristics Product characteristics Straight mobile plugs Red 380/415 V ~ 3P + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052244,"Technical characteristics Product characteristics Straight mobile plugs Red 380/415 V ~ 3P + N + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052249,"Technical characteristics Product characteristics Reversible enclosures Allow the production of surface-mounted Prisinter 16 A3 ISO 20 inputs, 2 of which are closed by 1 B 20P2 plug Possible inputs from the rear on box Plastic sockets with removable plastic caps For 3P + N + T sockets General characteristics Hypra BT 16 A - IP 44/55 - Fixed prisinterIP 44 in connection IP 54 connected to a straight plug IP 66 / 67-55IP 55 shutter closed or connected to an angled IP 66 / 67-55 plug"
052253,"Technical characteristics Product characteristics Straight mobile plugs Red 380/415 V ~ 3P + TCubber General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052254,"Technical characteristics Product characteristics Straight mobile plugs Red 380/415 V ~ 3P + N + TC Rubber General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052259,"Technical characteristics Product characteristics B 20P2 possible inputs from the rear on a plastic box with knock-out lids For 2P + T / 3P + T / 3P + N + Metal sockets General features Hypra BT 32 A - IP 44/55 - PrisinterIP 44 in connection IP 54 connected to a straight plug IP 66 / 67-55IP 55 shutter closed or connected to a bent plug IP 66 / 67-55"
052262,"Technical characteristics Product characteristics Elbowed mobile plugs Red 380/415 V ~ 2P + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052263,"Technical characteristics Product characteristics Elbowed mobile plugs Red 380/415 V ~ 3P + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052264,"Technical characteristics Product characteristics Elbowed mobile plugs Red 380/415 V ~ 3P + N + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052269,"Technical characteristics Product characteristics e ISO 20 For 3P + T / 3P + N + Metal sockets General characteristics Hypra BT 16 A - IP 44 - plugs and mobile sockets"
052273,"Technical characteristics Product characteristics Elbowed mobile plugs Red 380/415 V ~ 3P + Metal General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052274,"Technical characteristics Product characteristics Angled mobile plugs Red 380/415 V ~ 3P + N + TMetral General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052279,"Technical characteristics Product characteristics e ISO 20 For 3P + T / 3P + N + TPlastic sockets General characteristics Hypra BT 16 A - IP 44 - plugs and mobile sockets"
052282,"Technical characteristics Product characteristics Mobile sockets Red 380/415 V ~ 2P + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052283,"Technical characteristics Product characteristics Mobile sockets Red 380/415 V ~ 3P + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052284,"Technical characteristics Product characteristics Mobile sockets Red 380/415 V ~ 3P + N + TPlastic General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052289,
052293,"Technical characteristics Product characteristics Mobile sockets Red 380/415 V ~ 3P + TCubber General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052294,"Technical characteristics Product characteristics Mobile sockets Red 380/415 V ~ 3P + N + TC Rubber General characteristics Hypra BT 16 A - IP 44 - mobile plugs and sockets"
052310,"Technical characteristics Product characteristics Cylindrical type gG8 x 32 Without indicator Caliber: 10 A Voltage ~: 400 V Breaking capacity: 20000 A General characteristics Industrial cylindrical cartridges - type gGC conforming to standards EN 60269-1 and 2, IEC 60269-1 and 2, NFC 60-200"
052311,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A10P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052312,"Technical characteristics Product characteristics ICTA TurboGliss conduits - strong currents ICTA: Insulation, Bendable, Transversally elastic, Annelated Galvanized steel wire puller coated with nylon for better corrosion resistance Optimal lubrication at 32 mm - RAL 5010 BlueSans wire pullers General characteristics ICTA 3422 TurboGliss  ducts - bendable ducts for residential and tertiary buildingsConform to EN 61386-22Duct only: IP 68Duct + sleeve: IP 44Non-propagating ducts flame resistanceExclusive lubrication qualityResistant and non-retractable wire pullerFor surface mounting (indoor) or recessed (walls, floors, slabs) Suitable for pre-fabricated concrete Underground installation  e (Highways Distribution Network) tolerated if"
052330,"Technical characteristics Product characteristics Adapters For cylindrical cartridges (old pin circuit breaker bases) For cartridges Dimensions: 8.5 x 31.5 mm  pins or cells: 7 Dimensions: 40 x 17 x 18 L x W x H General characteristics Enedis cartridges Complies with standards NFC 60-200-2 and NF HD / IEC 60269-2 HPC (High Cutting Power)"
052331,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A10P + T General characteristics Multipole connectors Hypra plastic, metal"
052340,"Technical characteristics Product characteristics ICA 3321 TurboGliss  ICA: Insulation, Bendable, Annealed 40 mm   RAL 7035 GrayWithout wire pullers General characteristics ICA 3321 TurboGliss  ducts Dedicated to vertical partitions and false ceilingsConform to standard NF EN 61386-22IP 68 single conduitIP 44 conduit + accessoriesExclusive lubrication qualityNon flame-propagating conduitGood UV resistanceInground installation (Distribution Network Roadway) prohibitedFor indoor and outdoor surface installation, or recessed walls (floors, slabs prohibited)"
052341,"Technical characteristics Product characteristics Connectors 10 A male caps Plastic 400 V10 A4P + T General characteristics Multipole connectors Hypra plastic, metal"
052350,"Technical characteristics Product characteristics ICA 3321 TurboGliss  ICA: Insulation, Bendable, Annular to mm50 mm   RAL 7035 GrayWithout wire pullers General characteristics ICA 3321 TurboGliss  ducts Dedicated to vertical partitions and false ceilingsConform to standard NF EN 61386-22IP 68 single conduitIP 44 conduit + accessoriesExclusive lubrication qualityNon flame-propagating conduitGood UV resistanceInground installation (Distribution Network Roadway) prohibitedFor indoor and outdoor surface installation, or recessed walls (floors, slabs prohibited)"
052351,"Technical characteristics Product characteristics 160 AP red handle / yellow faceplate 3P Number of modules: 7.5 General characteristics Vistop  63 to 160 A - switch-disconnectorsSwitch-disconnectors of safety ensuring the cut-off under load, by visible sectioning and positive action of the contactsDouble cut-off of the poles by self-cleaning contacts with abrupt switching on and off Padlockable handle in open position: 1 to 3 padlocks 6 mm ref. 0 227 97 Label holders for circuit identification Connection by cage terminals with Pz2 screw tightening for the 63 A, and by hexagonal key from 100 to 160 AFixing with screws or on DIN EN 60715 rail (only on rail for Vistop 63 A) 2 front-mounted versions: External right or left lateral control supplied with gasket ensuring the maintenance of the IP (55 max) of the screws and bolts envelope, self-adhesive drilling template, extension axis 30 To 170 mmFront or direct front control with ref. 0 227 32 to be ordered separatelyPossibility of adding an auxiliary switch-disconnector 2P - 16 A, ref. 0 227 22 and one or two auxiliary contacts O + F ref. 0 227 04/07"
052352,"Technical characteristics Product characteristics ICTA TurboGliss conduits - strong currents ICTA: Insulation, Bendable, Transversally elastic, Annelated Galvanized steel wire puller coated with nylon for better corrosion resistance Optimal lubrication at 32 mm - RAL 5010 BlueSans wire pullers General characteristics ICTA 3422 TurboGliss  ducts - bendable ducts for residential and tertiary buildingsConform to EN 61386-22Duct only: IP 68Duct + sleeve: IP 44Non-propagating ducts flame resistanceExclusive lubrication qualityResistant and non-retractable wire pullerFor surface mounting (indoor) or recessed (walls, floors, slabs) Suitable for pre-fabricated concrete Underground installation  e (Highways Distribution Network) tolerated if"
052359,"Technical characteristics Product characteristics Sockets with fixed reduced dimensions Can be fixed on solid faceplates ref. 057715/16 only Red 380/415 V ~ 3P + N + T16A General characteristics P 17 - LV 16 and 32 A - IP 44 - phase reversing sockets and plugsIK 09 except surface-mounted base IK 08 Material: plastic"
052361,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A10P + T General characteristics Multipole connectors Hypra plastic, metal"
052362,"Technical characteristics Product characteristics ICTA TurboGliss conduits - strong currents ICTA: Insulation, Bendable, Transversally elastic, Annelated Galvanized steel wire puller coated with nylon for better corrosion resistance Optimal lubrication at 32 mm - RAL 5010 BlueSans wire pullers General characteristics ICTA 3422 TurboGliss  ducts - bendable ducts for residential and tertiary buildingsConform to EN 61386-22Duct only: IP 68Duct + sleeve: IP 44Non-propagating ducts flame resistanceExclusive lubrication qualityResistant and non-retractable wire pullerFor surface mounting (indoor) or recessed (walls, floors, slabs) Suitable for pre-fabricated concrete Underground installation  e (Highways Distribution Network) tolerated if"
052370,"Technical characteristics Product characteristics Thermal magnetic circuit breakers Adjustable thermal from 0.64 to 1 In Adjustable magnetic from 3.5 to 10 In Icu breaking capacity 70 kA (400 V ~) 4P In: 63 A Character General DPX  250 - thermal and electronic power circuit breakers from 40 to 250 ADower circuit breakers, molded boxes, which ensure cutting, control, isolation and protection low voltage electrical linesEquipped with auxiliariesAssociated with differential blocks or differential relaysDelivered with: connection pads for busbars, upstream or downstream connection devices for lugs (width 20 mm max. ) and screw caps Compliant with standard NF IEC 60947-2 Sealable settings Mounted on plate in XL boxes and cabinets"
052371,"Technical characteristics Product characteristics Thermal magnetic circuit breakers Adjustable thermal from 0.64 to 1 In Adjustable magnetic from 3.5 to 10 In Icu breaking capacity 70 kA (400 V ~) 4P In: 100 A Character General DPX  250 - thermal and electronic power circuit breakers from 40 to 250 ADower circuit breakers, molded boxes, which ensure cutting, control, isolation and protection low voltage electrical linesEquipped with auxiliariesAssociated with differential blocks or differential relaysDelivered with: connection pads for busbars, upstream or downstream connection devices for lugs (width 20 mm max. ) and screw covers Compliant with standard NF IEC 60947-2 Sealable settings Mounted on plate in XL boxes and cabinets"
052372,"Technical characteristics Product characteristics ICTA TurboGliss conduits - strong currents ICTA: Insulation, Bendable, Transversally elastic, Annelated Galvanized steel wire puller coated with nylon for better corrosion resistance Optimal lubrication at 32 mm - RAL 5010 BlueSans wire pullers General characteristics ICTA 3422 TurboGliss  ducts - bendable ducts for residential and tertiary buildingsConform to EN 61386-22Duct only: IP 68Duct + sleeve: IP 44Non-propagating ducts flame resistanceExclusive lubrication qualityResistant and non-retractable wire pullerFor surface mounting (indoor) or recessed (walls, floors, slabs) Suitable for pre-fabricated concrete Underground installation  e (Highways Distribution Network) tolerated if"
052401,"Technical characteristics Product characteristics Fixed plastic sockets Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052405,"Technical characteristics Product characteristics Fixed plastic sockets Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052419,"Technical characteristics Product characteristics Reversible plastic housing Allows for surface-mounted sockets Housing with ISO 25 input For TBT 16 and 32 A sockets For TBT 16 and 32 A sockets General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052421,"Technical characteristics Product characteristics Straight plastic plugs Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052424,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A32P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052425,"Technical characteristics Product characteristics Straight plastic plugs Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052441,"Technical characteristics Product characteristics Elbow rubber plugs Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052443,"Technical characteristics Product characteristics 2P + E plugs - 16 A - IK 08 and extension cables Quick connection to car terminals and cable gland type cable: stroller for connection and disconnection of conductors; robust cable clamp that ensures tightness and tool-free tightening Optimal tensile strength of the cable clamp: 30 kg in 2.5 mm H07 RNF 3G cable 2.5 mm max Bulk voltage indicator Equipped with a voltage indicator LED located at the bottom of the well to indicate the presence of current General characteristics Plugs and extenders - rubber 10-16 A:  4.8 mm For intensive or outdoor use"
052445,"Technical characteristics Product characteristics Elbow rubber plugs Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052461,"Technical characteristics Product characteristics Plastic mobile socket Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052481,"Technical characteristics Product characteristics Mobile rubber sockets Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052485,"Technical characteristics Product characteristics Mobile rubber sockets Purple 20/25 V ~ 16A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052501,"Technical characteristics Product characteristics Fixed plastic sockets Purple 20/25 V ~ 32A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052521,"Technical characteristics Product characteristics Straight plastic plugs Purple 20/25 V ~ 32A2P General characteristics Hypra IP 44 - TBT 16 and 32 A - sockets, plugs and mobile sockets"
052600,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A6P + T General characteristics Multipole connector kits Hypra plastic, metal"
052601,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A10P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052602,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A16P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052603,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A24P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052604,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A32P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052605,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 400 V32 A6P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052606,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A6P + T General characteristics Multipole connector kits Hypra plastic, metal"
052607,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A10P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052608,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A16P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052609,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A24P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052610,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A6P + TCOC (without breaking capacity) General characteristics Multi-pin connector kits Hypra plastic, metal"
052611,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A10P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052612,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A16P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052613,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A24P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052614,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A32P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052615,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 400 V32 A6P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052616,"Technical characteristics Product characteristics Connector kits 10 AIP 55 Plastic250 V10 A3P + T General characteristics Multipole connector kits Hypra plastic, metal"
052617,"Technical characteristics Product characteristics Connector kits 10 AIP 55 Plastic 400 V10 A4P + T General characteristics Multipole connector kits Hypra plastic, metal"
052618,"Technical characteristics Product characteristics Connector kits 10 AIP 55 Plastic250 V10 A3P + T General characteristics Multipole connector kits Hypra plastic, metal"
052619,"Technical characteristics Product characteristics Connector kits 10 AIP 55 Plastic 400 V10 A4P + T General characteristics Multipole connector kits Hypra plastic, metal"
052620,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A6P + T General characteristics Multipole connector kits Hypra plastic, metal"
052621,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A10P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052622,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A16P + TDouble locking General characteristics Multi-plastic connector kits Hypra plastic, metal"
052623,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A24P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052624,"Technical characteristics Product characteristics Connector kits 32 AIP 65Metal 500 V16 A32P + TDouble locking General characteristics Multi-pin connector kits Hypra plastic, metal"
052626,"Technical characteristics Product characteristics Female caps for 10 A extension cables with locking system Associate with the protective flap ref. 0 526 69 Vertical outlet IP 55 Plastic 250 V10 A3P + T General characteristics Multipole connectors Hypra plastic, metal"
052627,"Technical characteristics Product characteristics Female caps for 10 A extension cables with locking system Associate with the protective flap ref. 0 526 69 Vertical outlet IP 55 Plastic 400 V10 A4P + T General characteristics Multipole connectors Hypra plastic, metal"
052630,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A6P + T General characteristics Multipole connectors Hypra plastic, metal"
052631,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A10P + T General characteristics Multipole connectors Hypra plastic, metal"
052632,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A16P + T General characteristics Multipole connectors Hypra plastic, metal"
052633,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A24P + T General characteristics Multipole connectors Hypra plastic, metal"
052634,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A32P + T General characteristics Multipole connectors Hypra plastic, metal"
052635,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal lock 400 V32 A6P + T General characteristics Multipole connectors Hypra plastic, metal"
052636,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal lock 400 V32 A6P + T General characteristics Multipole connectors Hypra plastic, metal"
052640,"Technical characteristics Product characteristics Connectors 10 A male caps Plastic250 V10 A3P + T General characteristics Multipole connectors Hypra plastic, metal"
052641,"Technical characteristics Product characteristics Connectors 10 A male caps Plastic 400 V10 A4P + T General characteristics Multipole connectors Hypra plastic, metal"
052642,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A6P + T General characteristics Multipole connectors Hypra plastic, metal"
052643,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A10P + T General characteristics Multipole connectors Hypra plastic, metal"
052644,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A16P + T General characteristics Multipole connectors Hypra plastic, metal"
052645,"Technical characteristics Product characteristics Connectors 16 and 32 A with metal caps IP 65 For female sockets with metal locking500 V16 A24P + T General characteristics Multipole connectors Hypra plastic, metal"
